repository,local_dir,status,seconds,size_bytes,size_human,timestamp,error
git@github.com:reactor/reactor-netty.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/reactor__reactor-netty,cloned,2.6,9726046,9.3MB,2026-09-04T00:04:29,
git@github.com:robolectric/robolectric.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/robolectric__robolectric,cloned,4.8,28856747,27.5MB,2026-09-04T00:04:34,
git@github.com:salesforce/Argus.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/salesforce__Argus,failed,0.8,0,0.0B,2026-09-04T00:04:34,"Cloning into '/Users/praffulg/Downloads/Neelam paper/cache/repos/salesforce__Argus'...
remote: Repository not found.
fatal: repository 'https://github.com/salesforce/Argus.git/' not found"
git@github.com:spring-projects/Spring-Integration-in-Action.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__Spring-Integration-in-Action,cloned,1.3,355404,347.1KB,2026-09-04T00:04:36,
git@github.com:spring-projects/aws-maven.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__aws-maven,cloned,1.1,94574,92.4KB,2026-09-04T00:04:37,
git@github.com:spring-projects/eclipse-integration-commons.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__eclipse-integration-commons,cloned,1.6,1910007,1.8MB,2026-09-04T00:04:38,
git@github.com:spring-projects/eclipse-integration-tcserver.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__eclipse-integration-tcserver,cloned,1.2,530694,518.3KB,2026-09-04T00:04:39,
git@github.com:spring-projects/grails-ide.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__grails-ide,cloned,1.5,853094,833.1KB,2026-09-04T00:04:41,
git@github.com:spring-projects/greenhouse.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__greenhouse,cloned,1.5,1825675,1.7MB,2026-09-04T00:04:42,
git@github.com:spring-projects/spring-amqp.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-amqp,cloned,2.3,7891198,7.5MB,2026-09-04T00:04:45,
git@github.com:spring-projects/spring-android.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-android,cloned,1.3,664484,648.9KB,2026-09-04T00:04:46,
git@github.com:spring-projects/spring-batch-admin.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-batch-admin,cloned,1.4,987695,964.5KB,2026-09-04T00:04:47,
git@github.com:spring-projects/spring-batch.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-batch,cloned,3.5,18412056,17.6MB,2026-09-04T00:04:51,
git@github.com:spring-projects/spring-boot.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-boot,cloned,13.2,113684762,108.4MB,2026-09-04T00:05:04,
git@github.com:spring-projects/spring-data-book.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-book,skipped_exists,0,2838449,2.7MB,2026-09-04T00:05:04,
git@github.com:spring-projects/spring-data-cassandra.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-cassandra,cloned,3.7,7228553,6.9MB,2026-09-04T00:05:08,
git@github.com:spring-projects/spring-data-commons.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-commons,cloned,3.2,11474144,10.9MB,2026-09-04T00:05:11,
git@github.com:spring-projects/spring-data-couchbase.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-couchbase,cloned,4.4,4475909,4.3MB,2026-09-04T00:05:16,
git@github.com:spring-projects/spring-data-dev-tools.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-dev-tools,cloned,2.3,737410,720.1KB,2026-09-04T00:05:18,
git@github.com:spring-projects/spring-data-examples.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-examples,cloned,3.5,2561456,2.4MB,2026-09-04T00:05:21,
git@github.com:spring-projects/spring-data-gemfire.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-gemfire,cloned,3.1,4809318,4.6MB,2026-09-04T00:05:24,
git@github.com:spring-projects/spring-data-geode.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-geode,cloned,4.6,5179369,4.9MB,2026-09-04T00:05:29,
git@github.com:spring-projects/spring-data-graph.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-graph,cloned,1.6,1162673,1.1MB,2026-09-04T00:05:31,
git@github.com:spring-projects/spring-data-jdbc-ext.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-jdbc-ext,cloned,1.4,274739,268.3KB,2026-09-04T00:05:32,
git@github.com:spring-projects/spring-data-jdbc.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-jdbc,cloned,6.7,8358952,8.0MB,2026-09-04T00:05:39,
git@github.com:spring-projects/spring-data-jpa.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-jpa,cloned,3.6,10338414,9.9MB,2026-09-04T00:05:42,
git@github.com:spring-projects/spring-data-keyvalue.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-keyvalue,cloned,2.1,2576703,2.5MB,2026-09-04T00:05:44,
git@github.com:spring-projects/spring-data-mongodb.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-mongodb,cloned,7.9,15789800,15.1MB,2026-09-04T00:05:52,
git@github.com:spring-projects/spring-data-neo4j.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-neo4j,cloned,4.1,11479127,10.9MB,2026-09-04T00:05:56,
git@github.com:spring-projects/spring-data-redis.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-redis,cloned,5.9,10525933,10.0MB,2026-09-04T00:06:02,
git@github.com:spring-projects/spring-data-rest.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-rest,cloned,4.4,7899407,7.5MB,2026-09-04T00:06:07,
git@github.com:spring-projects/spring-data-solr.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-data-solr,cloned,2.5,2215514,2.1MB,2026-09-04T00:06:09,
git@github.com:spring-projects/spring-framework-issues.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-framework-issues,cloned,1.5,873466,853.0KB,2026-09-04T00:06:11,
git@github.com:spring-projects/spring-framework.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-framework,cloned,16.3,100026894,95.4MB,2026-09-04T00:06:27,
git@github.com:spring-projects/spring-hadoop.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-hadoop,cloned,1.8,2567854,2.4MB,2026-09-04T00:06:29,
git@github.com:spring-projects/spring-hateoas.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-hateoas,cloned,2.6,3895092,3.7MB,2026-09-04T00:06:31,
git@github.com:spring-projects/spring-ide.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-ide,cloned,5.9,15281598,14.6MB,2026-09-04T00:06:37,
git@github.com:spring-projects/spring-insight-plugins.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-insight-plugins,cloned,2.4,2446958,2.3MB,2026-09-04T00:06:40,
git@github.com:spring-projects/spring-integration-aws.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-integration-aws,cloned,2.5,741150,723.8KB,2026-09-04T00:06:42,
git@github.com:spring-projects/spring-integration-java-dsl.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-integration-java-dsl,cloned,1.5,498373,486.7KB,2026-09-04T00:06:44,
git@github.com:spring-projects/spring-integration-samples.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-integration-samples,cloned,3.2,3755598,3.6MB,2026-09-04T00:06:47,
git@github.com:spring-projects/spring-integration.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-integration,cloned,10.5,37081199,35.4MB,2026-09-04T00:06:57,
git@github.com:spring-projects/spring-ldap.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-ldap,cloned,2.2,3629507,3.5MB,2026-09-04T00:07:00,
git@github.com:spring-projects/spring-loaded.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-loaded,cloned,1.9,427900,417.9KB,2026-09-04T00:07:02,
git@github.com:spring-projects/spring-mvc-showcase.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-mvc-showcase,cloned,1.9,125062,122.1KB,2026-09-04T00:07:04,
git@github.com:spring-projects/spring-restdocs.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-restdocs,cloned,2.3,2267359,2.2MB,2026-09-04T00:07:06,
git@github.com:spring-projects/spring-retry.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-retry,cloned,1.4,637747,622.8KB,2026-09-04T00:07:07,
git@github.com:spring-projects/spring-roo.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-roo,cloned,3.5,13521941,12.9MB,2026-09-04T00:07:11,
git@github.com:spring-projects/spring-security-oauth.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-security-oauth,cloned,1.9,3941566,3.8MB,2026-09-04T00:07:13,
git@github.com:spring-projects/spring-security-oauth2-boot.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-security-oauth2-boot,cloned,1.5,745527,728.1KB,2026-09-04T00:07:14,
git@github.com:spring-projects/spring-security-reactive.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-security-reactive,cloned,1.9,182517,178.2KB,2026-09-04T00:07:16,
git@github.com:spring-projects/spring-security-saml.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-security-saml,cloned,1.6,2316107,2.2MB,2026-09-04T00:07:18,
git@github.com:spring-projects/spring-security.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-security,cloned,12.7,42247264,40.3MB,2026-09-04T00:07:30,
git@github.com:spring-projects/spring-session.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-session,cloned,2.1,4822846,4.6MB,2026-09-04T00:07:33,
git@github.com:spring-projects/spring-social-facebook.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-social-facebook,cloned,3.0,2001879,1.9MB,2026-09-04T00:07:36,
git@github.com:spring-projects/spring-social-github.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-social-github,cloned,2.7,898878,877.8KB,2026-09-04T00:07:38,
git@github.com:spring-projects/spring-social-linkedin.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-social-linkedin,cloned,2.9,3215882,3.1MB,2026-09-04T00:07:41,
git@github.com:spring-projects/spring-social.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-social,cloned,3.0,3037827,2.9MB,2026-09-04T00:07:44,
git@github.com:spring-projects/spring-statemachine.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-statemachine,cloned,2.6,2249600,2.1MB,2026-09-04T00:07:47,
git@github.com:spring-projects/spring-vault.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-vault,cloned,1.9,2987704,2.8MB,2026-09-04T00:07:49,
git@github.com:spring-projects/spring-ws.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-ws,cloned,2.8,6508028,6.2MB,2026-09-04T00:07:52,
git@github.com:spring-projects/spring-xd.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__spring-xd,cloned,2.2,6588954,6.3MB,2026-09-04T00:07:54,
git@github.com:spring-projects/sts4.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/spring-projects__sts4,cloned,3.3,14000623,13.4MB,2026-09-04T00:07:57,
git@github.com:uber/NullAway.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/uber__NullAway,cloned,3.0,2762698,2.6MB,2026-09-04T00:08:00,
git@github.com:uber/rave.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/uber__rave,cloned,1.8,160363,156.6KB,2026-09-04T00:08:02,
git@github.com:uber/tchannel-java.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/uber__tchannel-java,cloned,2.3,848158,828.3KB,2026-09-04T00:08:04,
git@github.com:uber/uReplicator.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/uber__uReplicator,cloned,3.7,445623,435.2KB,2026-09-04T00:08:08,
git@github.com:vmware/admiral.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/vmware__admiral,cloned,70.8,8594787,8.2MB,2026-09-04T00:09:19,
git@github.com:vmware/hillview.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/vmware__hillview,cloned,11.3,1982325,1.9MB,2026-09-04T00:09:30,
git@github.com:vmware/xenon.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/vmware__xenon,cloned,2.3,4710652,4.5MB,2026-09-04T00:09:32,
git@github.com:yandex/clickhouse-jdbc.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/yandex__clickhouse-jdbc,cloned,2.7,7389420,7.0MB,2026-09-04T00:09:35,
git@github.com:yandex/graphouse.git,/Users/praffulg/Downloads/Neelam paper/cache/repos/yandex__graphouse,cloned,1.5,603948,589.8KB,2026-09-04T00:09:37,
