instance_id,sample_id,smell,severity_consensus,repository,path_at_label,code_name,original_commit_hash,commit_remapped,effective_commit_hash,head_sha_used,n_revisions_observed,persistence_revisions,persistence_days,days_anomalous_negative,censored,death_reason,labelled_commit_date,death_commit,death_commit_date,last_observed_commit,last_observed_commit_date,proxy_method
7586207::blob,7586207,blob,none,git@github.com:spring-projects/spring-framework.git,spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/KeyGeneratorAdapter.java,org.springframework.cache.jcache.interceptor.KeyGeneratorAdapter,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,12,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,entity_alive+size_shape_proxy_v1
7586207::data class,7586207,data class,none,git@github.com:spring-projects/spring-framework.git,spring-context-support/src/main/java/org/springframework/cache/jcache/interceptor/KeyGeneratorAdapter.java,org.springframework.cache.jcache.interceptor.KeyGeneratorAdapter,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,12,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,entity_alive+size_shape_proxy_v1
7586356::feature envy,7586356,feature envy,none,git@github.com:spring-projects/spring-framework.git,spring-aop/src/main/java/org/springframework/aop/aspectj/AspectJAfterReturningAdvice.java,org.springframework.aop.aspectj.AspectJAfterReturningAdvice#matchesReturnValue Class<?>|Method|Object,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,5,5,2277,False,True,right_censored_at_last_observed_revision,2019-03-23T19:43:34+01:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,entity_alive+size_shape_proxy_v1
7586356::long method,7586356,long method,none,git@github.com:spring-projects/spring-framework.git,spring-aop/src/main/java/org/springframework/aop/aspectj/AspectJAfterReturningAdvice.java,org.springframework.aop.aspectj.AspectJAfterReturningAdvice#matchesReturnValue Class<?>|Method|Object,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,5,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,entity_alive+size_shape_proxy_v1
7588520::blob,7588520,blob,none,git@github.com:spring-projects/spring-framework.git,spring-webmvc/src/main/java/org/springframework/web/servlet/tags/Param.java,org.springframework.web.servlet.tags.Param,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,4,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,entity_alive+size_shape_proxy_v1
7588520::data class,7588520,data class,minor,git@github.com:spring-projects/spring-framework.git,spring-webmvc/src/main/java/org/springframework/web/servlet/tags/Param.java,org.springframework.web.servlet.tags.Param,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,4,4,2277,False,True,right_censored_at_last_observed_revision,2019-03-23T19:43:34+01:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,entity_alive+size_shape_proxy_v1
7588699::feature envy,7588699,feature envy,none,git@github.com:spring-projects/spring-framework.git,spring-context/src/main/java/org/springframework/context/annotation/ConfigurationClassBeanDefinitionReader.java,org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.ConfigurationClassBeanDefinition#getFactoryMethodMetadata,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,44,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,40f7d56ed471e0ee8c6e5c75b37caa933487826c,2026-07-16T10:45:16+02:00,entity_alive+size_shape_proxy_v1
7588699::long method,7588699,long method,none,git@github.com:spring-projects/spring-framework.git,spring-context/src/main/java/org/springframework/context/annotation/ConfigurationClassBeanDefinitionReader.java,org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.ConfigurationClassBeanDefinition#getFactoryMethodMetadata,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,44,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,40f7d56ed471e0ee8c6e5c75b37caa933487826c,2026-07-16T10:45:16+02:00,entity_alive+size_shape_proxy_v1
7588956::feature envy,7588956,feature envy,none,git@github.com:spring-projects/spring-framework.git,spring-webmvc/src/main/java/org/springframework/web/servlet/support/BindStatus.java,org.springframework.web.servlet.support.BindStatus.BindStatus RequestContext|String|boolean,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,8,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,entity_alive+size_shape_proxy_v1
7588956::long method,7588956,long method,major,git@github.com:spring-projects/spring-framework.git,spring-webmvc/src/main/java/org/springframework/web/servlet/support/BindStatus.java,org.springframework.web.servlet.support.BindStatus.BindStatus RequestContext|String|boolean,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,8,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,entity_alive+size_shape_proxy_v1
7589426::feature envy,7589426,feature envy,none,git@github.com:spring-projects/spring-framework.git,spring-beans/src/main/java/org/springframework/beans/TypeMismatchException.java,org.springframework.beans.TypeMismatchException.TypeMismatchException Object|Class<?>|Throwable,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,6,6,2277,False,True,right_censored_at_last_observed_revision,2019-03-23T19:43:34+01:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,entity_alive+size_shape_proxy_v1
7589426::long method,7589426,long method,none,git@github.com:spring-projects/spring-framework.git,spring-beans/src/main/java/org/springframework/beans/TypeMismatchException.java,org.springframework.beans.TypeMismatchException.TypeMismatchException Object|Class<?>|Throwable,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,6,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,entity_alive+size_shape_proxy_v1
7591041::blob,7591041,blob,none,git@github.com:spring-projects/spring-framework.git,spring-webflux/src/main/java/org/springframework/web/reactive/function/server/RequestPredicates.java,org.springframework.web.reactive.function.server.RequestPredicates.Visitor,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,41,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,bfb88cfc1c2765742cb41d4e6035ff791d8440e0,2026-04-27T11:27:29+03:00,entity_alive+size_shape_proxy_v1
7591041::data class,7591041,data class,none,git@github.com:spring-projects/spring-framework.git,spring-webflux/src/main/java/org/springframework/web/reactive/function/server/RequestPredicates.java,org.springframework.web.reactive.function.server.RequestPredicates.Visitor,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,41,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,bfb88cfc1c2765742cb41d4e6035ff791d8440e0,2026-04-27T11:27:29+03:00,entity_alive+size_shape_proxy_v1
7593524::feature envy,7593524,feature envy,none,git@github.com:spring-projects/spring-framework.git,spring-orm/src/main/java/org/springframework/orm/hibernate5/HibernateTransactionManager.java,org.springframework.orm.hibernate5.HibernateTransactionManager#getEntityInterceptor,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,27,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,5b387615c67fb147c2cbd87881cf4b58b042e994,2025-09-10T18:06:44+02:00,entity_alive+size_shape_proxy_v1
7593524::long method,7593524,long method,none,git@github.com:spring-projects/spring-framework.git,spring-orm/src/main/java/org/springframework/orm/hibernate5/HibernateTransactionManager.java,org.springframework.orm.hibernate5.HibernateTransactionManager#getEntityInterceptor,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,27,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,5b387615c67fb147c2cbd87881cf4b58b042e994,2025-09-10T18:06:44+02:00,entity_alive+size_shape_proxy_v1
7599209::blob,7599209,blob,none,git@github.com:spring-projects/spring-framework.git,spring-web/src/main/java/org/springframework/http/client/AbstractAsyncClientHttpRequest.java,org.springframework.http.client.AbstractAsyncClientHttpRequest,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,2,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,e3b48c23dd1e8c14c3a376b93e87fd2b0bd258a6,2021-10-08T17:59:53+01:00,entity_alive+size_shape_proxy_v1
7599209::data class,7599209,data class,none,git@github.com:spring-projects/spring-framework.git,spring-web/src/main/java/org/springframework/http/client/AbstractAsyncClientHttpRequest.java,org.springframework.http.client.AbstractAsyncClientHttpRequest,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,2,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,e3b48c23dd1e8c14c3a376b93e87fd2b0bd258a6,2021-10-08T17:59:53+01:00,entity_alive+size_shape_proxy_v1
7605003::blob,7605003,blob,none,git@github.com:spring-projects/spring-framework.git,spring-aop/src/main/java/org/springframework/aop/support/StaticMethodMatcherPointcutAdvisor.java,org.springframework.aop.support.StaticMethodMatcherPointcutAdvisor,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,4,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,entity_alive+size_shape_proxy_v1
7605003::data class,7605003,data class,minor,git@github.com:spring-projects/spring-framework.git,spring-aop/src/main/java/org/springframework/aop/support/StaticMethodMatcherPointcutAdvisor.java,org.springframework.aop.support.StaticMethodMatcherPointcutAdvisor,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,4,4,2277,False,True,right_censored_at_last_observed_revision,2019-03-23T19:43:34+01:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,16edf9867a143f95cefadb7b2115dcbbf624e176,2025-06-17T16:23:50+02:00,entity_alive+size_shape_proxy_v1
7613058::blob,7613058,blob,none,git@github.com:spring-projects/spring-framework.git,spring-web/src/main/java/org/springframework/http/codec/multipart/SynchronossPartHttpMessageReader.java,org.springframework.http.codec.multipart.SynchronossPartHttpMessageReader.SynchronossFilePart,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,18,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,694db2273f24be1152914c9f5bb849a8c0ccbb12,2021-11-02T16:15:44+01:00,entity_alive+size_shape_proxy_v1
7613058::data class,7613058,data class,none,git@github.com:spring-projects/spring-framework.git,spring-web/src/main/java/org/springframework/http/codec/multipart/SynchronossPartHttpMessageReader.java,org.springframework.http.codec.multipart.SynchronossPartHttpMessageReader.SynchronossFilePart,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,18,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,694db2273f24be1152914c9f5bb849a8c0ccbb12,2021-11-02T16:15:44+01:00,entity_alive+size_shape_proxy_v1
7619908::blob,7619908,blob,none,git@github.com:spring-projects/spring-framework.git,spring-web/src/main/java/org/springframework/http/server/reactive/ServletServerHttpRequest.java,org.springframework.http.server.reactive.ServletServerHttpRequest.RequestBodyPublisher.RequestBodyPublisherReadListener,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,30,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,35b58cd0ee60750d392eb0d292789160b818f940,2025-12-04T09:07:55Z,entity_alive+size_shape_proxy_v1
7619908::data class,7619908,data class,none,git@github.com:spring-projects/spring-framework.git,spring-web/src/main/java/org/springframework/http/server/reactive/ServletServerHttpRequest.java,org.springframework.http.server.reactive.ServletServerHttpRequest.RequestBodyPublisher.RequestBodyPublisherReadListener,3a0f309e2c9fdbbf7fb2d348be861528177f8555,False,3a0f309e2c9fdbbf7fb2d348be861528177f8555,136dddb67d1de65f91fabcde6d92799797feed89,30,1,-1,True,False,condition_no_longer_holds,2019-03-23T19:43:34+01:00,540759ec41f258c05b459e538284c0c87543488a,2019-03-23T15:19:34+01:00,35b58cd0ee60750d392eb0d292789160b818f940,2025-12-04T09:07:55Z,entity_alive+size_shape_proxy_v1
7585761::feature envy,7585761,feature envy,none,git@github.com:spring-projects/spring-roo.git,runtime/project/src/main/java/org/springframework/roo/project/MavenPathResolvingStrategy.java,org.springframework.roo.project.MavenPathResolvingStrategy#getPath LogicalPath,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7585761::long method,7585761,long method,none,git@github.com:spring-projects/spring-roo.git,runtime/project/src/main/java/org/springframework/roo/project/MavenPathResolvingStrategy.java,org.springframework.roo.project.MavenPathResolvingStrategy#getPath LogicalPath,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7587149::feature envy,7587149,feature envy,none,git@github.com:spring-projects/spring-roo.git,addon-dbre/addon/src/main/java/org/springframework/roo/addon/dbre/addon/model/DatabaseContentHandler.java,org.springframework.roo.addon.dbre.addon.model.DatabaseContentHandler#getReference Attributes,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7587149::long method,7587149,long method,none,git@github.com:spring-projects/spring-roo.git,addon-dbre/addon/src/main/java/org/springframework/roo/addon/dbre/addon/model/DatabaseContentHandler.java,org.springframework.roo.addon.dbre.addon.model.DatabaseContentHandler#getReference Attributes,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7590824::blob,7590824,blob,none,git@github.com:spring-projects/spring-roo.git,runtime/model/src/main/java/org/springframework/roo/model/CustomDataImpl.java,org.springframework.roo.model.CustomDataImpl,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7590824::data class,7590824,data class,none,git@github.com:spring-projects/spring-roo.git,runtime/model/src/main/java/org/springframework/roo/model/CustomDataImpl.java,org.springframework.roo.model.CustomDataImpl,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7592195::feature envy,7592195,feature envy,none,git@github.com:spring-projects/spring-roo.git,runtime/felix/src/main/java/org/springframework/roo/felix/FelixDelegator.java,org.springframework.roo.felix.FelixDelegator#shell String,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7592195::long method,7592195,long method,none,git@github.com:spring-projects/spring-roo.git,runtime/felix/src/main/java/org/springframework/roo/felix/FelixDelegator.java,org.springframework.roo.felix.FelixDelegator#shell String,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7592205::feature envy,7592205,feature envy,none,git@github.com:spring-projects/spring-roo.git,runtime/metadata/src/main/java/org/springframework/roo/metadata/DefaultMetadataService.java,org.springframework.roo.metadata.DefaultMetadataService#bindMetadataProvider MetadataProvider,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7592205::long method,7592205,long method,none,git@github.com:spring-projects/spring-roo.git,runtime/metadata/src/main/java/org/springframework/roo/metadata/DefaultMetadataService.java,org.springframework.roo.metadata.DefaultMetadataService#bindMetadataProvider MetadataProvider,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7594410::blob,7594410,blob,none,git@github.com:spring-projects/spring-roo.git,runtime/felix/src/main/java/org/springframework/roo/felix/BundleSymbolicName.java,org.springframework.roo.felix.BundleSymbolicName,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7594410::data class,7594410,data class,none,git@github.com:spring-projects/spring-roo.git,runtime/felix/src/main/java/org/springframework/roo/felix/BundleSymbolicName.java,org.springframework.roo.felix.BundleSymbolicName,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7594427::blob,7594427,blob,none,git@github.com:spring-projects/spring-roo.git,runtime/felix/src/main/java/org/springframework/roo/felix/JdkDelegatingLogListener.java,org.springframework.roo.felix.JdkDelegatingLogListener,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7594427::data class,7594427,data class,none,git@github.com:spring-projects/spring-roo.git,runtime/felix/src/main/java/org/springframework/roo/felix/JdkDelegatingLogListener.java,org.springframework.roo.felix.JdkDelegatingLogListener,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7600324::blob,7600324,blob,none,git@github.com:spring-projects/spring-roo.git,addon-web-mvc-thymeleaf/addon/src/main/java/org/springframework/roo/addon/web/mvc/thymeleaf/addon/ThymeleafAnnotationValues.java,org.springframework.roo.addon.web.mvc.thymeleaf.addon.ThymeleafAnnotationValues,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
7600324::data class,7600324,data class,minor,git@github.com:spring-projects/spring-roo.git,addon-web-mvc-thymeleaf/addon/src/main/java/org/springframework/roo/addon/web/mvc/thymeleaf/addon/ThymeleafAnnotationValues.java,org.springframework.roo.addon.web.mvc.thymeleaf.addon.ThymeleafAnnotationValues,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,False,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,079df68cc4a8acb947ec404a0f65b26d84a2cab0,0,0,0,False,True,right_censored_at_last_observed_revision,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,4a2e9f1eb17d4e49ad947503a63afef7d5a37842,2018-05-09T12:51:34+02:00,entity_alive+size_shape_proxy_v1
